m70e,Thirumullaivoayl,800
m70e,Polytechnic,900
m70e,Avadi Circle,1000
m70e,Kavaraipalayam,1100
m70e,Pattabiram,1200
m70e,Nemilicheri,1300
m70e,Thirunindravoor,1400
m70e,Thirunindravoor P.U.O.,1500
m70e,Veppumpattu Puliyamaram,1600
m70e,Veppampattu,1700
a18,High Court,100
a18,Central,200
a18,Periyar Bridge,300
a18,T.V.S,400
a18,D.M.S,500
a18,S.H.B,600
a18,Saidapet,700
a18,Concorde,800
a18,Guindy R.S,900
a18,St Thomas Mount Po,1000
a18,Menamabakkam Old Airport,1100
a18,Thirusoolam National Airp,1200
a18,Pallavaram,1300
a18,Chrompet,1400
a18,T.B.Sanatorium,1500
a18,Tambaram,1600
a18,Irumbuliyur,1700
a18,Perungulathur,1800
a18,Vandaloor,1900
a18,Vandaloor Zoo,2000
m28,Thiruvetriyur B.S,100
m28,Thiruvotriyur Temple,200
m28,Thangal,300
m28,Tondaiayrpet,400
m28,Theagaraya College,500
m28,V. Nagar,600
m28,Regal,700
m28,Central,800
m28,P.Or & Sons,900
m28,Triplicane,1000
m28,Anna Square,1100
52b,Broadway,100
52b,Central,200
52b,P.Or & Sons,300
52b,T.V.S,400
52b,D.M.S,500
52b,S.H.B,600
52b,Saidapet,700
52b,Concorde,800
52b,Guindy R.S,900
52b,St Thomas Mount Po,1000
52b,Menamabakkam Old Airport,1100
52b,Thirusoolam National Airp,1200
52b,Pallavaram,1300
52b,Chrompet,1400
52b,Kumaran Kundram,1500
52b,Hasthinapuram,1600
52c,Saidapet,200
52c,Concorde,300
52c,Guindy R.S,400
52c,St Thomas Mount Po,500
52c,Menamabakkam Old Airport,600
52c,Thirusoolam National Airp,700
52c,Pallavaram,800
52c,Chrompet,900
52c,Kumaran Kundram,1000
52c,Hasthinapuram,1100
m70a,Avadi,100
m70a,Polytechnic,200
m70n,Koymabedu Market,100
m70n,Koyambedu P.S,200
m70n,M.M.D.A.Colony Rd.Jn.,300
m70n,Vadapalani P.S,400
m70n,Trustpuram,500
m70n,Saidapet,700
m70n,Guindy R.S,800
m70n,St Thomas Mount Po,900
m70n,Alandur Depot,1000
m70n,Thillai Ganga Nagr Iind M,1100
m70n,Chidambaram Stores,1200
m70n,Nanganallur,1300
m27,Bharathi Nagar,200
m27,Trustpuram,300
m27,Vadapalani B.S,400
m27,Virugambakkam,500
52l,Central,200
52l,P.Or & Sons,300
52l,T.V.S,400
52l,D.M.S,500
52l,S.H.B,600
52l,Saidapet,700
52l,Concorde,800
52l,St Thomas Mount Po,1000
52l,Burial Ground,1100
52l,Vanuvambedu,1200
52l,Chidambaram Stores,1300
52l,Nanganallur,1400
m70a,Thirumullaivoayl,300
m70a,Ambathur OT,400
m70a,Dunlop,500
m70a,Ambathur Estate,600
m70a,Lucas Tvs,700
m70a,Koyambedu School,900
m70a,C.M.B.T.,1000
m70n,T.Nagar,600
m27,T.Nagar,100
52c,T.Nagar,100
m27,Chinmaya Nagar,600
m27,Koyambedu P.S,700
m27,C.M.B.T.,800
m20,Broadway,100
m20,Central,200
m20,Dharmaprakash/Petrol Bunk,300
m20,Kelleys,400
m20,Sayani/Aynavaram,500
m20,Kamabar Arangam,600
m20,Villivakkam,700
m21,Velachery,100
m21,Madipakkam Rd. Jn.,200
m21,Narayanapuram,300
m21,Medavakkam Colony,400
m21,Medavakkam Jn.,500
m21,S.I.V.E.T,600
m21,Mahalakshmi Nagar,700
m21,Convent,800
m21,Tambaram,900
52k,High Court,100
52k,Central,200
52k,Periyar Bridge,300
52k,T.V.S,400
52k,D.M.S,500
52k,S.H.B,600
52k,Saidapet,700
52k,Concorde,800
52k,Guindy R.S,900
52k,Secretariat Colony,1000
52k,St Thomas Mount R.S,1100
52k,Vanuvambedu,1200
52k,Chidambaram Stores,1300
52k,Nanganallur,1400
52k,Madipakkam Rd. Jn.,1500
52k,Kilkattalai,1600
m70v,Ambathur Estate,100
m70v,Mogaipair Road Jn.,200
m70v,Thirumangalam,300
m70v,Koyambedu School,400
m70v,M.M.D.A.Colony,500
m70v,Jn Of Iii And 1St Ave,600
m70v,Jaffarkhan Pet,700
m70v,Cipet,800
m70v,Guindy Tvk Estate,900
m70r,Ambathur Estate,100
m70r,Mogaipair Road Jn.,200
m70r,Thirumangalam,300
m70r,Koyambedu School,400
m70r,M.M.D.A.Colony Rd.Jn.,500
m70r,Jn Of Iii And 1St Ave,600
m70r,Kalaignar Nagar,700
m70r,Nehru Nagar,800
m70r,Ramapuram,900
m70s,C.M.B.T.,100
m70s,M.M.D.A.Colony Rd.Jn.,200
m70s,Jn Of Iii And 1St Ave,300
m70s,Jaffarkhan Pet,400
m70s,Cipet,500
m70s,Guindy Tvk Estate,600
m70s,Concorde,700
m70s,Jn.Of Race Course Rd,800
m70s,Gurunanak College,900
m70s,Velachery,1000
m70s,I.R.T. Rd.Jn.,1100
m70s,Srp Tools,1200
m70s,Kandanchavadi,1300
m70s,Thorappakkam Tea Shop,1400
m70s,Ptc Quarter / Eswarantemp,1500
m70s,Kannagi Nagar S.C.Board,1600
sh70,Pattabiram,100
sh70,Kavaraipalayam,200
sh70,Avadi,300
sh70,Polytechnic,400
sh70,Thirumullaivoayl,500
sh70,Ambathur OT,600
sh70,Dunlop,700
sh70,Ambathur Estate,800
sh70,Lucas Tvs,900
sh70,Thirumangalam,1000
sh70,Koyambedu School,1100
sh70,M.M.D.A.Colony,1200
sh70,Jn Of Iii And 1St Ave,1300
sh70,Jaffarkhan Pet,1400
sh70,Cipet,1500
sh70,St Thomas Mount Po,1600
sh70,Menamabakkam Old Airport,1700
sh70,Thirusoolam National Airp,1800
sh70,Pallavaram,1900
sh70,Chrompet,2000
sh70,Kumaran Kundram,2100
sh70,Hasthinapuram,2200
505,Red Hills,100
505,Pammadu Kulam Rd.Jn.,200
505,Jn.Of Race Course Rd,300
505,Alamadhi Old,400
505,Alamadhi Cattle Farm,500
505,Alamadhi,600
505,Ambedkar Nagar,700
505,Poochiathibedu,800
505,Guruvoyal Karanibattai,900
505,Magaral Kandigai,1000
505,Tamaraipakkam,1100
505,Adi Dravidar Hostel,1200
505,Valliyur School,1300
505,Vadhattur Jn.,1400
505,Vishnuvakkam,1500
505,Kizhanoor,1600
505,Moolakarai,1700
505,Nazarath,1800
505,Ekkadu Kandigai,1900
505,Ekkadu Csi Hospital,2000
505,Ekkadu Water Tank(Teacher,2100
505,Thiruvallur,2200
27b,Tb Hospital,600
27b,Periyar Bridge,800
27b,Triplicane O.T (Corpn. Sc,900
27b,Anna Square,1000
27c,T.Nagar,100
27d,Fore Shore Estate,100
27d,Q.M.C,200
27d,V.M.Street,300
27d,U.S.I.S.,400
27d,T.V.S,500
27d,Anna Road P.O./Dams Road,600
27d,Egmore,700
27d,Dharmaprakash/Petrol Bunk,800
27d,Kelleys,900
27d,Sayani/Aynavaram,1000
27d,Kamabar Arangam,1100
27d,Villivakkam,1200
33,Broadway,100
33,Univercity Club,200
33,V. Nagar,300
33,Vyasarpadi,400
33,Mahakavi Bharathi Nagar,500
m253,Aminijikarai,100
m253,Naduvankarai,200
m253,Arumbakkam,300
m253,Nerkundram,400
m253,Maduravoyal,500
m253,Vaanagaram,600
m253,Velappanchavadi,700
m253,Kumunanchavadi,800
m253,Poonamallee,900
m253,Varadaraja Puram,1000
m253,Thirumalisai,1100
m253,Vellavedu,1200
19v,Velachery,100
19v,I.R.T. Rd.Jn.,200
19v,Srp Tools,300
19v,Thiruvanmiyur,400
19v,Kottivakkam,500
19v,Palavakkam,600
19v,Neelankarai,700
19v,Vettuvankanni,800
19v,Chola Mandal,900
19v,Injambakkam,1000
19v,Panaiyur,1100
19v,Uthandi Village,1200
19v,Kanathur,1300
19p,Adayar B.S.,100
19p,Adayar Depot,200
19p,Lattice Bridge Rd. Jn.,300
19p,Kandanchavadi,400
19p,Thorappakkam Tea Shop,500
19p,Mootakaran Chavadi,600
19p,Karapakkam,700
19p,Sozhinganallur P.U.Office,800
27b,Arumbakkam,200
27b,Naduvankarai,300
27b,Aminijikarai,400
27b,Taylors Road,500
27b,Egmore,700
27c,Bharathi Nagar,200
27c,Vadapalani B.S,400
27c,Virugambakkam,500
27c,Chinmaya Nagar,600
27c,Koymabedu Market,700
27c,Nerkundram,800
27c,Maduravoyal,900
27c,Vaanagaram,1000
27c,Velappanchavadi,1100
27c,Thiruverkadu,1200
19p,Kumaran Nagar,900
19p,Semmanchery,1000
19p,Navalur,1100
19p,Thalambur,1200
19p,Sirucheri,1300
19p,Sonalur / Pudur,1400
19p,Pudupakkam,1500
19p,Vandaloor Rd.Jn,1600
19p,Sathankuppam,1700
19p,Kelambakkam,1800
27r,Anna Square,100
27r,Triplicane,200
27r,Anna Road P.O./Dams Road,300
27r,Postal Audit Office,400
27r,Sterling Road,500
27r,Nungambakkam R.S,600
27r,Hotel Arun,700
27r,Anna Nagar Circle,800
27r,Thirumangalam,900
27r,Lucas Tvs,1000
27r,Ambathur Estate,1100
27r,Dunlop,1200
27r,Ambathur OT,1300
27r,Oragadam O.T.,1400
27r,Oragadam,1500
19h,Saidapet,200
19h,Concorde,300
19h,Eng.College,400
19h,Adayar B.S.,500
19h,Adayar Depot,600
19h,Thiruvanmiyur,700
19h,Kottivakkam,800
19h,Palavakkam,900
19h,Neelankarai,1000
19h,Vettuvankanni,1100
19h,Chola Mandal,1200
19h,Injambakkam,1300
19h,Panaiyur,1400
19h,Uthandi Village,1500
19h,Kanathur,1600
19k,Adayar B.S.,100
19k,Adayar Depot,200
19k,Lattice Bridge Rd. Jn.,300
19k,Kandanchavadi,400
19k,Thorappakkam Tea Shop,500
19k,Mootakaran Chavadi,600
19k,Karapakkam,700
19k,Sozhinganallur P.U.Office,800
19k,Kumaran Nagar,900
19k,Semmanchery,1000
19k,Navalur,1100
19k,Thalambur,1200
19k,Sirucheri,1300
19d,Adayar B.S.,100
19d,Adayar Depot,200
19d,Lattice Bridge,300
19d,Kandanchavadi,400
19d,Thorappakkam Tea Shop,500
19d,Mootakaran Chavadi,600
19d,Karapakkam,700
19d,Sozhinganallur P.U.Office,800
19d,Kumaran Nagar,900
19d,Nucleus Company,1000
19d,Semmanchery S.C.B.,1100
w219a,Ambathur Estate,100
w219a,Mogaipair Road Jn.,200
w219a,Thirumangalam,300
w219a,Anna Nagar Circle,400
w219a,Hotel Arun,500
w219a,Nungambakkam R.S,600
w219a,Mahalingapuram,700
w219a,Bharathi Nagar,800
w219a,Saidapet,1000
w219a,Concorde,1100
w219a,Eng.College,1200
w219a,Women'S Polytechnic,1300
w219a,Srp Tools,1400
w219a,Kandanchavadi,1500
w219a,Thorappakkam Tea Shop,1600
w219a,Mootakaran Chavadi,1700
w219a,Karapakkam,1800
w219a,Sozhinganallur P.U.Office,1900
w219a,Kumaran Nagar,2000
w219a,Semmanchery,2100
w219a,Navalur,2200
w219a,Church,2300
w219a,Palavasthic Chemicals,2400
w219a,Hindustal Egg. College,2500
w219a,Kelambakkam,2600
s17m,Broadway,100
s17m,Central,200
s17m,P.Or & Sons,300
s17m,T.V.S,400
s17m,Gemini P.H,500
s17m,Veterinary Hospital,600
s17m,Trustpuram,700
s17m,Vadapalani B.S,800
s17m,Virugambakkam,900
s17m,Valasaravakkam,1000
s17m,Porur,1100
s17m,Ayyappan Thangal,1200
m157,Thiruvetriyur B.S,100
m157,Thiruvotriyur Temple,200
m157,Thangal,300
m157,Tondaiayrpet,400
m157,Korukkupet,500
m157,Slum Clearance Board,600
m157,M.K.B.Nagar East,700
m157,Sarma Nagar,800
m157,Moolakadai,900
m157,Madhavaram,1000
m157,Cycle Shop,1100
m157,Kavangarai,1200
m157,Aayurveda Ashramam,1300
m157,Red Hills,1400
s17e,Broadway,100
s17e,Central,200
s17e,Periyar Bridge,300
s17e,Egmore,400
s17e,Maternity Hospital,500
s17e,D.P.I,600
s17e,Uthamar Gandhisalai (Corp,700
s17e,Veterinary Hospital,800
s17e,Trustpuram,900
s17e,Vadapalani B.S,1000
s17e,Saligraman,1100
s17d,Broadway,100
s17d,Central,200
s17d,Egmore,300
s17d,Maternity Hospital,400
s17d,D.P.I,500
s17d,Sterling Road,600
s17d,Veterinary Hospital,700
s17d,Trustpuram,800
s17d,Pudur High School,900
s17d,Jn.Of P.T.R Rd/Kamaraj Rd,1000
s17d,Muthumariamman Koil,1100
s17d,Kalaignar Nagar,1200
m53e,Broadway,100
m53e,Central,200
m53e,Dasaprakash,300
m53e,Taylors Road,400
m53e,Aminijikarai,500
m53e,Naduvankarai,600
m53e,Arumbakkam,700
m53e,Nerkundram,800
m53e,Maduravoyal,900
m53e,Vaanagaram,1000
m53e,Velappanchavadi,1100
m53e,Kumunanchavadi,1200
m53e,Mangadu,1300
m159a,Thiruvetriyur B.S,100
m159a,Thruvotriyur Temple,200
m159a,Thangal,300
m159a,Tondaiayrpet,400
m159a,Theagaraya College,500
m159a,V. Nagar,600
m159a,Regal,700
m159a,Choolai P.O,800
m159a,Lady Mctm School/Millers,900
m159a,Taylors Road,1000
m159a,Aminijikarai,1100
m159a,Naduvankarai,1200
m159a,Arumbakkam,1300
m159a,C.M.B.T.,1400
g18,Saidapet,200
g18,Concorde,300
g18,Guindy R.S,400
g18,St Thomas Mount Po,500
g18,Menamabakkam Old Airport,600
g18,Thirusoolam National Airp,700
g18,Pallavaram,800
g18,T.B.Sanatorium,1000
g18,Tambaram,1100
g18,Irumbuliyur,1200
g18,Perungulathur,1300
g18,Vandaloor,1400
g18,Vandaloor Zoo,1500
g18,Oorapakkam School,1600
g18,Palakka Company,1700
g18,Guduvanchery,1800
19h,T.Nagar,100
562,Thandalam,100
562,Thumbakkam,200
562,Ariyapakkam,300
562,Periyapalayam,400
562,Avadi Road Jn.,500
562,Jeyapuram,600
562,Dharmapuram Kandigai,700
562,Kannigaipeir,800
562,Manchankaranai,900
562,Pandy Kavanoor Jn.,1000
562,Sakthi Vinayagar Koil,1100
562,Periyapalayam Rd Jn.,1200
562,Karanodai,1300
562,Sholavaram,1400
562,Semilivaram,1500
562,Padiyanallur,1600
562,Red Hills,1700
562,Aayurveda Ashramam,1800
562,Kavangarai,1900
562,Screw Factory,2000
562,Surapedu,2100
562,Kallikuppam,2200
562,Pudur,2300
562,Ambathur,2400
562,Dunlop,2500
562,Ambathur Estate,2600
m159b,Tollgate,100
m159b,Tondaiayrpet,200
m159b,Theagaraya College,300
m159b,V. Nagar,400
m159b,Regal,500
m159b,Choolai P.O,600
m159b,Millers Road,700
m159b,Taylors Road,800
m159b,Aminijikarai,900
m159b,Naduvankarai,1000
m159b,Arumbakkam,1100
m159b,C.M.B.T.,1200
m159e,Ennore,100
m159e,Thazhankuppam,200
m159e,Kothari,300
m159e,Ashok Leyland Mark.Div.,400
m159e,I.C.I.,500
m159e,Thiruvetriyur B.S,600
m159e,Thruvotriyur Temple,700
m159e,Thangal,800
m159e,Tondaiayrpet,900
m159e,Theagaraya College,1000
m159e,V. Nagar,1100
m159e,Regal,1200
m159e,Choolai P.O,1300
m159e,Lady Mctm School/Millers,1400
m159e,Taylors Road,1500
m159e,Aminijikarai,1600
m159e,Naduvankarai,1700
m159e,Arumbakkam,1800
m159e,C.M.B.T.,1900
m53s,C.M.B.T.,100
m53s,Koyambedu P.S,200
m53s,Koymabedu Market,300
m53s,Nerkundram,400
m53s,Maduravoyal,500
m53s,Vaanagaram,600
m53s,Velappanchavadi,700
m53s,Thiruverkadu,800
m53s,Sundarasozhapuram,900
m53s,Paruthipattu Rd. Jn.,1000
m53s,Mettupalayam,1100
m53s,Ayalchery,1200
m53s,Anaicutche,1300
m53s,Thandarai,1400
m37ecu,M.K.B.Nagar,100
m37ecu,Vyasarpadi,200
m37ecu,P1.Police Station,300
m37ecu,Doveton,400
m37ecu,Egmore,500
m37ecu,Maternity Hospital,600
m37ecu,D.P.I,700
m37ecu,Uthamar Gandhisalai (Corp,800
m37ecu,Veterinary Hospital,900
m37ecu,Trustpuram,1000
m37ecu,Vadapalani B.S,1100
159,Thiruvetriyur B.S,100
t1,Royapuram,100
t1,Royapuram P.S,200
t1,Clive Battery,300
t1,Parrys,400
t1,Central,500
t1,P.Or & Sons,600
t1,Wesley H.S,700
t1,Y.M.I.A,800
t1,Mandaveli,900
t1,A.M.S.Hospital,1000
t1,Adayar B.S.,1100
t1,Adayar Depot,1200
t1,Thiruvanmiyur,1300
159,Thruvotriyur Temple,200
153,Broadway,100
153,Central,200
153,Dasaprakash,300
153,Taylors Road,400
153,Aminijikarai,500
153,Naduvankarai,600
153,Arumbakkam,700
153,Nerkundram,800
153,Maduravoyal,900
153,Vaanagaram,1000
153,Velappanchavadi,1100
153,Koyambedu School,1200
153,Poonamallee,1300
153,Varadaraja Puram,1400
153,Thirumalisai,1500
s45b,Anna Square,100
s45b,Triplicane O.T (Corpn. Sc,200
s45b,V.House P.S,300
s45b,Y.M.I.A,400
s45b,Luz,500
s45b,F.C.I Old,600
s45b,S.H.B,700
s45b,Saidapet,800
s45b,Concorde,900
s45b,Guindy Tvk Estate,1000
w1b,Thiruvetriyur B.S,100
w1b,Thiruvotriyur Temple,200
w1b,Thangal,300
w1b,Anna Nagar,400
w1b,Royapuram P.S,500
w1b,Clive Battery,600
w1b,Parrys,700
w1b,Central,800
w1b,P.Or & Sons,900
w1b,T.V.S,1000
w1b,D.M.S,1100
w1b,S.H.B,1200
w1b,Saidapet,1300
w1b,Concorde,1400
w1b,Guindy R.S,1500
w1b,St Thomas Mount Po,1600
w1b,Menamabakkam Old Airport,1700
w1b,Thirusoolam National Airp,1800
w1b,Pallavaram,1900
w1b,Chrompet,2000
w1b,T.B.Sanatorium,2100
w1b,Tambaram,2200
s51l,C.M.B.T.,100
s51l,M.M.D.A.Colony Rd.Jn.,200
s51l,Jn Of Iii And 1St Ave,300
s51l,Jaffarkhan Pet,400
s51l,Cipet,500
s51l,Guindy R.S,600
s51l,Concorde,700
25g,Valasaravakkam,900
254,High Court,100
254,Central,200
254,Periyar Bridge,300
254,T.V.S,400
254,D.M.S,500
254,S.H.B,600
254,Concorde,800
254,Guindy R.S,900
254,Butt Road,1000
254,Ramapuram,1100
254,Mogalivakkam,1200
254,Porur,1300
254,Ayyappan Thangal,1400
254,Kumunanchavadi,1500
254,Poonamallee,1600
159,Thangal,300
159,Theagaraya College,500
159,V. Nagar,600
159,Regal,700
159,Choolai P.O,800
159,Lady Mctm School/Millers,900
159,Taylors Road,1000
159,Aminijikarai,1100
159,Naduvankarai,1200
159,Arumbakkam,1300
159,Nerkundram,1400
159,Vaanagaram,1600
159,Velappanchavadi,1700
159,Thiruverkadu,1800
s51l,Jn.Of Race Course Rd,800
s51l,Gurunanak College,900
s51l,Vijaya Nagar,1000
s51l,Madipakkam Rd. Jn.,1100
s51l,Narayanapuram,1200
s51l,Medavakkam Colony,1300
s51l,Q.M Arts (Men),1400
s51l,S.I.V.E.T,1500
s51l,Mahalakshmi Nagar,1600
s51l,Convent,1700
s51l,Tambaram East,1800
s519,Saidapet,200
s519,Eng.College,300
s519,Women'S Polytechnic,400
s519,Srp Tools,500
s519,Kandanchavadi,600
s519,Thorappakkam Tea Shop,700
s519,Mootakaran Chavadi,800
s519,Karapakkam,900
s519,Sozhinganallur P.U.Office,1000
s519,Kumaran Nagar,1100
s519,Semmanchery,1200
s519,Navalur,1300
s519,Church,1400
s519,Palavasthic Chemicals,1500
s519,Hindustal Egg. College,1600
s519,Kelambakkam,1700
s519,Chengammal Koot Road,1800
s519,Koman Nagar Rd Jn.,1900
s519,Kalavakkam Tea Stall,2000
s519,Thirupporur,2100
s518,Saidapet,200
s518,Concorde,300
s518,Guindy R.S,400
s518,St Thomas Mount Po,500
s518,Menamabakkam Old Airport,600
s518,Thirusoolam National Airp,700
s518,Pallavaram,800
s518,Chrompet,900
s518,T.B.Sanatorium,1000
s518,Tambaram,1100
s518,Irumbuliyur,1200
s518,Perungulathur,1300
s518,Vandaloor,1400
s518,Vandaloor Zoo,1500
s518,Oorapakkam School,1600
s518,Palakka Company,1700
s518,Guduvanchery,1800
s518,Thailapuram,1900
s518,Maraimalai Nagar,2000
s518,Borosil Company,2100
s518,Maraimalai Nagar I.E.,2200
551a,Tambaram East,100
551a,Convent,200
551a,Mahalakshmi Nagar,300
551a,S.I.V.E.T,400
551a,Nanmabgalam Rd. Jn.,500
551a,Veerabadra Nagar,600
551a,Alapakkam Koot Road,700
551a,Kanni Koil,800
551a,Madurapakkam,900
551a,Ponmar,1000
551a,Mambakkam Temple,1100
551a,Mambakkam Roce Mill,1200
551a,Camp,1300
551a,Pudupakkam,1400
551a,Samiyar Pannai,1500
551a,Kelambakkam,1600
h21,Broadway,100
h21,Secretariat,200
h21,Chepauk,300
h21,Q.M.C,400
h21,Fore Shore Estate,500
h21,A.M.S.Hospital,600
h21,Adayar O.T.,700
h21,Adayar Depot,800
h21,Srp Tools,900
h21,Kandanchavadi,1000
h21,Thorappakkam Tea Shop,1100
h21,Mootakaran Chavadi,1200
h21,Karapakkam,1300
h21,Sozhinganallur P.U.Office,1400
h21,Kumaran Nagar,1500
h21,Nucleus Company,1600
h21,Semmanchery S.C.B.,1700
88k,High Court,100
88k,Secretariat,200
88k,Chepauk,300
88k,Q.M.C,400
88k,Fore Shore Estate,500
88k,A.M.S.Hospital,600
88k,Adayar B.S.,700
88k,Eng.College,800
88k,Concorde,900
88k,Guindy R.S,1000
88k,Butt Road,1100
88k,Ramapuram,1200
88k,Mogalivakkam / Mari Ammn,1300
88k,Porur,1400
88k,Moulivakkam,1500
88k,Periyapanicheri,1600
88k,Koovoor,1700
s517,Pallavaram,100
s517,Chrompet,200
s517,T.B.Sanatorium,300
s517,Tambaram,400
s517,Irumbuliyur,500
s517,Perungulathur,600
s517,Vandaloor,700
s517,Vandaloor Zoo,800
s517,Anna Nagar,900
s517,Kolapakkam,1000
s517,Vengambakkam Rd Jn.,1100
s517,Kandigai,1200
s517,Mambakkam Rdjn./Venkatama,1300
s517,Camp,1400
s517,Pudupakkam,1500
s517,Samiyar Pannai,1600
s517,Kelambakkam,1700
s517,Salt Office,1800
s517,Kovalam,1900
s517,Concorde,2000
s517,Thiruvedanthai,2100
s517,Vadanemili,2200
s101,Thiruvetriyur B.S,100
s101,Thruvotriyur Temple,200
s101,Thangal,300
s101,Anna Nagar,400
s101,Royapuram P.S,500
s101,Clive Battery,600
s101,Parrys,700
s101,Central,800
s101,Dasaprakash,900
s101,Taylors Road,1000
s101,Aminijikarai,1100
s101,Naduvankarai,1200
s101,Arumbakkam,1300
s101,Nerkundram,1400
s101,Maduravoyal,1500
s101,Vaanagaram,1600
s101,Velappanchavadi,1700
s101,Kumunanchavadi,1800
s101,Poonamallee,1900
s515,Tambaram,100
s515,Irumbuliyur,200
s515,Perungulathur,300
s515,Vandaloor,400
s515,Vandaloor Zoo,500
s515,Anna Nagar,600
s515,Kolapakkam,700
s515,Vengambakkam Rd Jn.,800
s515,Kandigai,900
s515,Mambakkam,1000
s515,Camp,1100
s515,Pudupakkam,1200
s515,Samiyar Pannai,1300
s515,Kelambakkam,1400
s515,Chengammal Koot Road,1500
s515,Koman Nagar Rd Jn.,1600
s515,Kalavakkam Tea Stall,1700
s515,Thirupporur,1800
s515,Thandalam Village,1900
s515,Karungudi Pallam,2000
s515,Pandithamedu,2100
s515,Payyanoor,2200
s515,Koothavakkam School,2300
s515,Poonchery Koot Road,2400
s515,Government School / Hospi,2500
s515,Mamallapuram,2600
s119,Tollgate,100
s119,Tondaiayrpet,200
s119,Theagaraya College,300
s119,V. Nagar,400
s119,Clive Battery,500
s119,Parrys,600
s119,Secretariat,700
s119,Chepauk,800
s119,Q.M.Arts College,900
s119,Fore Shore Estate,1000
s119,A.M.S.Hospital,1100
s119,Adayar O.T.,1200
s119,Adayar Depot,1300
s119,Thiruvanmiyur,1400
s518,T.Nagar,100
s119,Kottivakkam,1500
s119,Palavakkam,1600
s119,Neelankarai,1700
s119,Vettuvankanni,1800
s119,Chola Mandal,1900
s119,Injambakkam,2000
s119,Panaiyur,2100
s119,Uthandi Village,2200
s119,Kanathur,2300
s119,Nature Care Hospital,2400
s119,Muttukkadu,2500
s119,Muttukkadu Boat Yard,2600
s119,Kovalam,2700
25g,Anna Square,100
254,Saidapet,700
g17,Broadway,100
g17,Central,200
g17,P.Or & Sons,300
g17,T.V.S,400
g17,Gemini P.H,500
g17,Veterinary Hospital,600
g17,Trustpuram,700
g17,Vadapalani B.S,800
g17,Virugambakkam,900
g17,Valasaravakkam,1000
g17,Porur,1100
g17,Mogalivakkam Rd. Jn.,1200
g17,Mogalivakkam,1300
s582,Saidapet,200
s582,Concorde,300
s582,Guindy R.S,400
s582,Butt Road,500
s582,Ramapuram,600
s582,Mogalivakkam,700
s582,Porur,800
s582,Ayyappan Thangal,900
s582,Kumunanchavadi,1000
s582,Poonamallee,1100
s582,Nazarathpet,1200
s582,Chembarambakkam,1300
s582,Pappanchatram,1400
s582,Chettipedu,1500
s582,Thandalam Koot Road,1600
s582,Sipcot,1700
s582,Irunkattukottai,1800
s582,Pennalur E.B.,1900
s582,Beemanthangal,2000
s582,Sriperumpudur,2100
s582,Pattunool Chatram,2200
s582,Bhondhur,2300
s582,Therasapuram,2400
s582,Vallam,2500
s582,Vallakkottai,2600
m37g,V. Nagar,100
m37g,Regal,200
m37g,Choolai P.O,300
m37g,Lady Mctm School/Millers,400
m37g,K.M.C,500
m37g,Sterling Rd./Metrolog. De,600
m37g,Corporation School/Office,700
m37g,Veterinary Hospital,800
m37g,Trustpuram,900
m37g,Vadapalani B.S,1000
m37g,Virugambakkam,1100
m37g,Valasaravakkam,1200
m37g,Porur,1300
m37g,Ayyappan Thangal,1400
sc51,Tambaram East,100
sc51,Convent,200
sc51,Mahalakshmi Nagar,300
sc51,S.I.V.E.T,400
sc51,Q.M Arts (Men),500
sc51,Pallavan Nagar,600
sc51,Perumbakkam Limit,700
sc51,Sozhinganallur P.U.Office,800
sc51,Water Supply Head Work,900
sc51,Injambakkam,1000
sc51,Chola Mandal,1100
sc51,Vettuvankanni,1200
sc51,Neelankarai,1300
sc51,Palavakkam,1400
sc51,Kottivakkam,1500
sc51,Thiruvanmiyur,1600
sc51,Adayar Depot,1700
sc51,Adayar B.S.,1800
s587,Broadway,100
s587,Secretariat,200
s587,Chepauk,300
s587,Q.M.Arts College,400
s587,Fore Shore Estate,500
s587,A.M.S.Hospital,600
s587,Adayar O.T.,700
s587,Adayar Depot,800
s587,Thiruvanmiyur,900
s587,Kottivakkam,1000
s587,Palavakkam,1100
s587,Neelankarai,1200
s587,Vettuvankanni,1300
s587,Chola Mandal,1400
s587,Injambakkam,1500
s587,Panaiyur,1600
s587,Uthandi Village,1700
s587,Kanathur,1800
s587,Nature Care Hospital,1900
s587,Muttukkadu,2000
s587,Muttukkadu Boat Yard,2100
s587,Kovalam,2200
s587,Salt Office,2300
s587,Kelambakkam,2400
s587,Chengammal Koot Road,2500
s587,Koman Nagar Rd Jn.,2600
s587,Kalavakkam Tea Stall,2700
s587,Thirupporur,2800
s588,Adayar B.S.,100
s588,Adayar Depot,200
s588,Thiruvanmiyur,300
s588,Kottivakkam,400
s588,Palavakkam,500
s588,Neelankarai,600
s588,Vettuvankanni,700
s588,Chola Mandal,800
s588,Injambakkam,900
s588,Panaiyur,1000
s588,Uthandi Village,1100
s588,Kanathur,1200
s588,Nature Care Hospital,1300
s588,Muttukkadu,1400
s588,Muttukkadu Boat Yard,1500
s588,Kovalam,1600
s588,Semmancheri Kuppam,1700
s588,Thiruvedanthai,1800
s588,Vadanemili,1900
s588,Periyal Nembili Village,2000
s588,Sulerikadu,2100
s588,Krishna Karanai,2200
s588,Pattikulam Colony,2300
s588,Illanthope,2400
s588,Salavankuppam/Devanori,2500
s588,Sculpture Arts College,2600
s588,Mamallapuram,2700
